Class,Negative.Reviews,Rating
0,I purchased this after reading the great reviews but like a few of the comments that are on here lately this thing is not good. Looked almost used when it arrived and the gooseneck stand is useless. Does not come even close to being able to hold up the weight of the filter. I would have returned it but I completely destroyed the package getting it open (which oddly had staples holding it closed).,1
0,"wind screen is way too big its bulky and to me useless, the screen came out, was thinking of glueing it back in but went to ebay and bought 2 metal mesh pop filters cheaper that is MUCH better...avoid this!!",1
0,"I ordered this product to use for personal recording, and thought...what could possibly go wrong? I ordered it ""New,"" and it definitely shows signs that it not new. First, the package was stapled, that's right- STAPLED together in a way in which you could tell the product had been opened. Then, to make matters worse, there is a hole in one side of the fabric. When I order something new, I expect it to be new. Based on this product alone, I would not recommend buying from this seller.",2
0,"This is a decent pop filter. It gets the job done but it has a few flaws. It attracts a good amount of dust, the screen tends to mess up (which caused me to tear the first screen), & the goose neck tends to unwrap it's self out of place. It also gets shakey so I tend to have to screw it back in. Other than that, it's a decent pop filter but not for the price. Under $10 would've been better. I should have went with something cheaper than $20 *cough cough* the Auphonix pop filter *cough cough* but, I will in the future.",3
0,does not stay in place well.,3
0,"Well, what can I say? Based on the customer reviews, this purchase seemed like a no-brainer. However, after only 4 months of light use (used on my rig at home) it is toast. The cable barely holds a signal now (constantly need to jiggle the thing to work). And before you ask, &#34;is it perhaps your output jack?&#34;, all of my other cables work with my gee-tar. So it is definitely the cable :(Anyway, I gave it 2 stars because while it WAS working it sounded great through my Roland JC120.",2
0,"As the title states, this is a lightly padded duffle bag, nothing more. If you're toating between practice with an instructor, it's okay. I purchased it for that reason...and I'm an adult, so I can be careful. This bag is useless for kids as a drop would likely result in damage. I would even go so far as to call it a glorified dust rag. It will prevent my guitar from scuffs, dings, dent & dirt, but that's it.There are better gig bags at a comprable price and the only reason I gave it two stars was becuase of the dirt cheap price.",2
0,"This gigbag is a very tight fit for my Epiphone Les Paul. Their is minimal padding, so it is little more than a dust cover. I tossed it aside, and bought a Fender gigbag. The Fender is heavily padded, and gives me some serious protection.",3
0,"I got this for my Boss Loop Station, but it doesn't work very well.  I keep hoping I'll find something it DOES work well with...",1
0,"We all have different tastes in guitar picks, I know,  As I wrote elsewhere, the Dunlop Tortex are awful for acoustic, in my opinion.  These Ultex are much better.  Not as noisy, better feel.  Still not my favorites.  I'll have them with me for spares.",3
0,I bought the wrong gauge. I read a review that said that you should get a size less then you really want but they are wrong. I bought the .90 gauge at Guitar Center and love them. These were made for that Dave Mustain muted crunch sound. I don't know if I will use these forever but for right now I love them. Just hard enough for speed picking but light enough to stay in your hand without moving around like 1 mils do.Dunlop Ultex sound awesome and so far they still look like new.Buy em!!!!,2
